10,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
11,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
12,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
13,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
14,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
15,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
16,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
17,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
18,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
19,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
20,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
21,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
22,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
23,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
24,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
25,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
26,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
27,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
28,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
29,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
30,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
31,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
32,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
33,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
34,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
35,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
